13447,1557,-8876,714,7870,-3126,5414,27,2276
13869,418,-7127,1659,-3743,1772,5239,190,2400
14232,1900,-4871,1310,-4327,733,5298,136,2320
15939,3486,-4132,-1844,-6499,-416,5387,137,2213
16451,2751,-6089,-3862,-8888,1290,5488,147,2058
14692,1531,-6159,-2364,-9695,-1053,5570,157,1883
14213,1169,-6287,1199,-9454,-3560,5641,230,1621
15121,1785,-459,3810,-6609,-5896,5666,290,1436
14096,2364,3441,-1901,-11227,-2439,5675,343,1039
12570,-105,89,-4314,-15288,-987,5739,416,940
11253,-1147,2875,-173,-11607,-3939,5735,461,664
11330,-1893,3953,3129,-10383,-7362,5692,598,407
12252,-2004,8084,5195,-8212,-6536,5623,763,181
11737,-2473,12461,1839,-13298,-3470,5509,935,5
15341,-2116,11566,-3198,-15672,914,5411,1002,-267
10034,-5506,18144,-4213,-15844,5937,5319,810,-731
