-12358,1838,-6229,4000,-864,-2852,5312,36,2343
12445,5040,-7516,-1508,-1606,-4242,5285,49,2309
13873,2718,-9321,-2829,-582,-505,5290,221,2103
13151,3682,-10138,-1821,-2088,-1469,5316,298,2154
11632,3830,-10120,-2142,-4791,-1646,5340,309,2134
10799,2654,-10081,-3120,-8018,-2159,5417,362,1952
11633,2461,-8727,-1671,-10577,-3946,5473,457,1805
10873,2671,-6821,-600,-16224,-4846,5523,551,1505
9466,1198,-3811,-2112,-22426,-6338,5546,665,1143
13349,1086,1186,-7799,-27722,-6208,5532,772,646
14895,-1571,2009,-11249,-30410,-952,5387,836,-180
11885,-2964,4119,-980,-21810,2177,5253,748,-741
9615,-1326,13077,7242,-19611,-1132,5044,776,-1042
9652,521,15849,3081,-19615,-165,4793,845,-1398
8446,-1612,15012,754,-18841,322,4504,926,-1727
5796,-416,16864,1017,-18341,-257,4153,935,-1937
5642,-1043,20428,-554,-18056,-2258,3812,984,-2157
