-1255,376,13203,4605,-6433,8274,3963,1414,-2043
2598,-815,19174,-2396,1539,259,3948,1377,-2046
2800,-828,18626,59,2640,-3632,3988,1287,-2034
1988,-607,18418,-5,3035,-4652,4070,1273,-2022
1882,-1681,18047,-2243,4490,-6735,4095,1298,-1945
1730,-2522,17671,-1810,5131,-7879,4127,1307,-1924
981,-1997,17424,-3022,5339,-9479,4153,1363,-1916
698,-2124,16839,-6352,5266,-10709,4151,1382,-1869
222,-2985,16399,-6666,5596,-13028,4155,1432,-1882
48,-3529,16356,-4929,6290,-15813,4109,1519,-1943
44,-3438,16142,-5379,6793,-16898,4087,1635,-1898
-150,-4725,15555,-7543,6583,-16398,4023,1760,-1838
-549,-6123,16012,-7698,5983,-16924,3957,1793,-1845
-1188,-5815,15361,-6439,6255,-16863,3898,1859,-1859
-1176,-6029,14539,-8306,6012,-16652,3788,1948,-1893
-918,-7136,14125,-11092,4908,-16465,3716,1982,-1914
-671,-8227,13038,-7838,4565,-17656,3585,1998,-1995
-394,-8090,13217,-6148,3718,-18345,3455,2070,-2010
-266,-8111,13332,-8267,2861,-16552,3293,2110,-2096
-130,-9961,11980,-6749,2530,-15430,3204,2074,-2167
144,-9339,12263,-3510,1479,-15302,3008,2107,-2188
1231,-9286,12441,-4982,-520,-13126,2887,2118,-2223
2453,-10459,12505,-4531,-1201,-12422,2731,2110,-2294
2942,-10353,14267,-4262,-2002,-11391,2638,2091,-2329
4341,-10630,15542,-4703,-3324,-8494,2453,2003,-2421
5172,-11678,15033,-2183,-2539,-6821,2343,2031,-2430
5739,-10126,14982,-1612,-1250,-6857,2103,2091,-2431
