6250,-9005,22244,304,-1463,-102,3848,1301,-2174
2201,-3089,16022,-1233,3502,-3791,3966,1233,-2174
971,-2661,14767,3,2678,-4508,4089,1192,-2098
2132,-2609,16502,-1636,3928,-5589,4163,1238,-2099
2252,-3055,15785,-2212,3805,-7609,4175,1261,-2067
2679,-2694,15559,-3543,3969,-9229,4156,1314,-2031
2392,-3665,15887,-5471,4425,-10862,4149,1411,-1990
2282,-4440,15161,-6104,4134,-10976,4112,1440,-1951
1603,-4838,15062,-6503,3992,-11868,4078,1484,-2026
1384,-4112,13698,-6342,3726,-11665,3981,1555,-2050
3420,-4889,14367,-4132,2517,-14380,3874,1628,-2068
2687,-4794,14358,-4946,3175,-14297,3636,1781,-2071
2165,-6659,13659,-4454,2635,-15333,3480,1783,-2134
3167,-5912,13953,-3532,1326,-14089,3296,1861,-2207
3841,-7508,14160,-3240,1562,-14013,3070,1923,-2248
3923,-8199,14694,-1050,1143,-11835,2871,1988,-2268
4367,-9770,13507,-281,814,-9542,2617,2075,-2306
5409,-9531,12185,1589,-1305,-5719,2348,2345,-2252
