17697,301,-16404,970,-2974,1537,5627,481,1626
15753,6265,-3763,1446,-2900,2748,5670,313,1589
17690,6737,-4502,-951,-1891,-1353,5679,259,1523
15801,6815,-4622,-2404,554,493,5678,284,1452
12643,4783,-7374,-7920,-2564,1562,5673,307,1436
10342,3788,-8157,-6454,-6663,-1536,5707,316,1325
10506,3067,-4389,-4718,-12918,-4900,5727,363,1094
12624,1251,-4640,-2092,-14165,-8802,5706,545,665
14994,1712,4799,-4036,-13175,-4953,5638,749,305
10391,-2334,670,-5359,-19740,-868,5545,730,-23
10209,-1673,9820,550,-20331,-3380,5413,780,-575
7164,-5045,13915,6010,-21279,-1399,5109,846,-1022
8852,-2536,14320,10895,-20146,-5531,4846,999,-1330
7831,-4527,15979,6519,-18153,-3519,3791,1549,-1865
