20101,-7291,8356,11702,-939,-19932,3750,2827,-272
12082,-12306,4777,-5605,-91,7894,3769,2725,-478
10642,-10935,6821,463,720,6742,3919,2647,-472
13033,-8206,7428,-1528,571,5634,4081,2554,-479
14421,-7300,6231,-2163,1120,11149,4181,2400,-486
15341,-6310,6373,-3729,1073,15606,4473,2155,-482
14488,-5614,6295,-4330,-218,19880,4789,1674,-519
13324,-3493,6444,-2870,-1196,19690,4990,1333,-543
12177,-1108,5596,-1670,-1830,15562,5252,864,-621
12345,714,5621,1654,192,10795,5311,533,-646
13085,3202,7819,2784,693,9301,5392,285,-600
13442,4019,7014,1170,-1609,11205,5435,38,-599
13806,4785,7964,3210,-918,9852,5453,-145,-632
14388,7271,11909,226,-475,12222,5475,-422,-641
