-8120,23560,15623,2665,-425,5012,4869,-2532,-437
4615,12323,6502,-1692,4430,-8583,5023,-2361,-354
10242,11771,7148,2286,7209,-16606,5241,-2156,-250
10789,8480,5561,2042,6171,-15521,5421,-1719,-94
9566,5293,4059,4307,5979,-25094,5572,-1340,-48
13378,1809,2356,8581,9124,-32532,5752,-586,128
16364,232,4396,10288,10670,-32768,5783,195,328
15613,-4742,2377,9222,8131,-30695,5518,1125,601
15096,-7287,1287,10430,8864,-27690,5183,1704,902
13847,-8972,2958,7627,7976,-26448,4627,2287,1188
12541,-11128,-983,2848,6851,-22424,4188,2667,1320
12639,-11452,1686,466,5326,-17948,3651,2983,1453
10794,-13728,-994,-5687,3174,-9012,3357,3135,1430
6612,-17021,-1293,-2949,4274,-9728,3126,3248,1317
