12598,-10040,9747,772,-1503,1342,3584,2754,-710
12321,-10330,9247,858,3482,13941,4020,2439,-710
11302,-8746,9724,-850,4654,11889,4196,2335,-618
14627,-5821,8002,-2516,6086,12024,4432,2159,-555
13672,-5667,7565,-2920,5342,15677,4671,1916,-531
13637,-4803,6281,-2396,4243,16473,4920,1632,-461
14884,-2119,6508,-2135,3142,18736,5162,1308,-441
13482,-1520,6576,-2920,707,22231,5293,1026,-426
13966,47,5395,-3045,-3804,22567,5456,536,-437
13708,1696,5096,-2809,-5044,25004,5549,5,-522
11539,3334,6250,-1192,-7753,24992,5523,-475,-641
10058,6100,7349,-1655,-9326,22735,5432,-950,-772
8159,7626,6351,99,-8775,19908,5280,-1258,-894
7340,9069,7503,3009,-5777,15704,5103,-1570,-991
6452,10141,10028,5872,-2901,12589,4926,-1760,-1126
5534,11210,15547,2710,-2638,9606,4860,-1826,-1181
3615,11314,8024,-3172,-1998,6805,4732,-1979,-1235
