6102,15714,4589,1275,-661,3252,4353,-2630,-542
7153,14598,5706,10753,107,-8539,4536,-2650,-649
7389,14403,6763,13530,1371,-13140,4623,-2505,-771
8008,11844,6916,17533,1154,-17966,4755,-2246,-907
9143,8237,6850,24557,2284,-23943,4863,-1891,-1033
12378,9967,8653,29755,4775,-32432,5048,-1174,-1153
12935,6654,10091,27406,5777,-32768,5147,-522,-1155
13521,2819,9720,25035,6086,-32768,5112,157,-1075
12208,679,9912,21459,6646,-31435,5043,740,-957
11882,-1145,9425,16068,3798,-27240,4921,1252,-748
14379,-4240,6770,12064,3332,-22786,4688,1817,-568
11152,-5688,7499,7994,2418,-20017,4495,2097,-485
11428,-5369,7156,2770,386,-15198,4322,2324,-416
11532,-8238,6539,-1001,-90,-10275,4132,2480,-423
10552,-9036,7266,1177,-435,-8183,4012,2590,-447
11256,-8486,7142,496,-619,-7383,3878,2679,-446
11273,-9123,7843,1020,-541,-5978,3750,2754,-414
10470,-10116,7497,3026,-1123,-4077,3693,2818,-349
9948,-9713,7184,457,-882,-3756,3579,2932,-359
