-3704,11524,16,-45,-4045,257,4059,-2699,-614
4567,14588,6567,3213,-1174,-1642,4014,-2530,-809
4412,14851,6844,5169,235,-2194,4073,-2555,-829
7149,15509,12435,7723,-1142,-3149,4140,-2574,-899
3811,14377,10029,9015,711,-5959,4223,-2478,-974
4224,15285,9683,6615,-1495,-7659,4323,-2384,-1089
4658,13022,9635,5590,-1119,-8902,4366,-2273,-1128
5035,11636,10307,8763,648,-13607,4428,-2118,-1189
5627,10479,10851,12456,1358,-17177,4546,-1745,-1306
6945,8962,11434,13094,2673,-19087,4685,-1452,-1352
7978,7317,11540,13667,5493,-23259,4798,-1152,-1382
10223,4500,10582,15184,7341,-26153,4932,-542,-1309
10526,2797,11635,16313,9059,-28433,5005,-127,-1200
12160,2815,11072,15547,9389,-28531,5036,345,-1127
10522,-26,10136,12223,11024,-27481,4980,799,-957
9386,-2765,8931,9090,8052,-26625,4845,1459,-741
9615,-6070,5780,8466,6701,-26909,4658,1784,-581
8931,-6799,6014,10248,3317,-25276,4467,2128,-454
9174,-7960,5132,8423,539,-22354,4234,2418,-358
9180,-9601,5866,4815,-655,-18554,3891,2757,-294
10199,-10821,6535,5195,-3315,-14593,3653,2945,-243
