-21057,27021,19161,-4775,-2838,3153,3584,-2703,-1347
3025,14705,8289,5069,36,-6709,3582,-2762,-1372
4991,12170,10318,3549,-1,-4584,3694,-2650,-1442
4034,11791,8562,7500,2567,-3775,3761,-2543,-1476
3395,13618,11271,8593,2838,-5331,3827,-2365,-1575
3023,13149,10627,5210,1355,-5315,3917,-2195,-1658
4108,12491,9667,4642,986,-6316,3997,-2065,-1643
4071,10952,9233,8328,1826,-8101,4069,-1915,-1743
5753,10444,12016,10221,2141,-9977,4138,-1636,-1757
6877,7914,11937,11428,3072,-11144,4272,-1367,-1773
8918,7793,13756,12170,5026,-11383,4389,-998,-1756
8606,7360,13899,8609,4863,-8028,4503,-666,-1790
7853,5176,11359,5533,4034,-7568,4575,-485,-1723
7870,3437,9332,9520,4462,-9972,4651,-227,-1644
8182,2013,11656,14936,5176,-13184,4687,159,-1540
7751,-1453,9178,18034,5465,-16409,4680,614,-1437
8811,-3052,10211,26571,6715,-22350,4635,1244,-1187
9304,-3451,13180,27780,7281,-24895,4524,1728,-967
7764,-4898,13031,12838,6811,-23635,4230,2350,-601
6074,-11154,4358,5103,2267,-23065,3937,2687,-408
3368,-16387,5423,17288,-1856,-26578,3552,2992,-283
