-7584,13786,-1670,3174,-4031,3709,3631,-3080,-643
2192,18561,8546,6119,-406,-5503,3691,-2921,-1000
2653,17716,9487,5559,-73,-5262,3798,-2881,-1079
3072,16427,8507,4269,2094,-6937,3956,-2843,-1115
3177,16090,7643,4680,1300,-7859,4024,-2744,-1136
4042,16038,8660,3158,1259,-10593,4187,-2602,-1191
5194,14906,8839,2314,1960,-14105,4284,-2449,-1203
6603,13312,9106,3408,4552,-19218,4437,-2251,-1186
8428,11933,8836,3746,6021,-23313,4686,-1948,-1166
9867,9884,8824,4196,7862,-25820,4963,-1548,-1112
10776,7437,7481,4506,8862,-27912,5215,-1023,-994
10703,3118,7560,6962,9585,-30344,5332,-417,-828
11033,1505,6723,7649,9671,-32632,5343,58,-674
10790,-1222,5205,7668,7637,-32305,5268,771,-502
10552,-3407,5183,8032,6370,-30440,5030,1437,-328
9519,-5431,4143,5580,4169,-28974,4784,1864,-210
10893,-7040,3089,7882,2040,-26846,4310,2435,-113
10589,-7574,3884,668,5137,-24582,3746,3039,4
