4917,14349,3787,2278,-300,-2837,3942,-2563,-109
6686,15578,5586,2967,2272,-8725,4379,-2554,-271
7306,15671,5804,4375,640,-11211,4576,-2474,-271
8317,15239,5690,1971,-295,-12209,4745,-2198,-359
9121,11911,5118,3110,56,-16935,4888,-1923,-371
11008,10461,5902,8117,2578,-23867,5022,-1488,-433
12656,7131,6342,9759,4435,-29654,5216,-957,-378
13713,2848,5961,12479,6095,-32768,5284,-244,-339
13599,-830,5689,13903,7111,-32768,5244,628,-164
12152,-8727,3107,9935,7051,-32768,3908,2862,604
9739,-10280,3047,8578,7829,-28694,3326,3290,763
7444,-12365,608,3601,7156,-18199,2776,3525,879
5615,-14457,-1003,1183,3931,-10068,2361,3722,983
