8866,13963,7645,920,-4825,3133,4256,-1465,-904
7486,11577,11725,820,617,-3349,4119,-1376,-1098
7525,10523,11414,618,1740,-3154,4241,-1441,-1115
7562,9966,11322,2179,2050,-3425,4347,-1483,-1104
5170,11234,10773,1081,2023,-4801,4439,-1498,-1118
7503,10471,10390,1455,2956,-4835,4537,-1441,-1063
7695,9589,9883,2228,3066,-6169,4676,-1382,-1021
8317,9204,9568,3014,3389,-9120,4749,-1204,-976
8911,8367,9555,3805,4003,-11316,4796,-1058,-934
9396,7976,9571,3876,4858,-12821,4883,-836,-871
9596,6270,9652,4002,6240,-15386,4938,-618,-867
10084,2794,8273,6545,8265,-20731,5029,-252,-692
11453,1982,7609,9856,8295,-22192,5080,95,-606
12259,1795,8139,8637,8650,-19761,5127,581,-424
12375,114,8688,5360,8338,-18710,5117,883,-276
13560,-1748,6411,4902,7307,-19162,5013,1288,-139
13887,-3571,6498,6987,9535,-19375,4905,1585,-5
12994,-4687,6544,5143,11326,-21342,4745,2025,274
12647,-6664,4358,3526,9091,-23046,4566,2267,422
12173,-8073,3791,3377,7049,-21691,4247,2656,581
11170,-9814,4288,1247,4118,-19059,4012,2893,637
10937,-11498,3268,301,-1918,-12984,3631,3242,650
10752,-12811,2063,-2034,-3095,-6359,3382,3437,590
