1701,16097,-3490,739,2089,77,3802,-3593,791
1949,17993,-2476,5634,266,-10249,4031,-3582,722
2125,17332,-2085,9736,-4243,-14190,4156,-3486,626
3797,16085,-971,12176,-5612,-18262,4372,-3339,427
5280,14411,751,16053,-5594,-23150,4556,-3173,194
7082,13655,2119,17759,-5265,-25811,4751,-2899,-4
8211,14035,2052,18572,-4626,-26381,5070,-2392,-348
9621,11873,4556,16735,-3679,-25687,5226,-1979,-524
9407,7885,5217,18742,-4385,-27166,5315,-1622,-627
11025,8192,6464,18328,-4272,-29916,5391,-1146,-772
11412,5614,6395,14264,-3389,-28064,5416,-632,-888
11474,1988,6593,13945,-2691,-27227,5348,53,-941
11906,1523,7044,14419,-2733,-27066,5220,504,-907
11282,-644,7752,13686,-1806,-26183,5097,995,-896
11081,-3824,7419,12929,-2200,-26359,4910,1325,-823
11108,-4681,7384,11332,-2791,-26658,4691,1697,-763
10619,-5632,7625,8235,-3222,-21919,4460,2044,-720
10481,-6873,7788,5553,-2712,-16459,4231,2315,-725
9529,-9354,8851,4653,-3423,-12699,4035,2466,-659
9856,-10932,8085,5568,-4813,-11240,3874,2625,-671
