-4772,-2900,-2595,323,2285,-1909,2188,1968,-2655
-1700,-5313,13336,-1500,306,-1021,2149,2023,-2628
-984,-6023,14708,437,1276,-1600,2222,1940,-2603
-1248,-4651,14211,2963,1478,-4229,2275,1935,-2620
1247,-4016,18204,1170,2471,-3235,2332,1884,-2576
2578,-4407,20340,-2114,1037,-1478,2364,1898,-2595
4370,-4253,22593,-2510,1619,70,2347,1865,-2604
4259,-5220,25120,-1486,4160,-1022,2423,1832,-2634
3854,-4918,25845,-1578,6640,-1346,2479,1778,-2683
3031,-5140,25160,-1509,8109,-171,2615,1738,-2677
1736,-4827,23719,-1720,8201,1177,2702,1730,-2615
724,-4413,21304,-3212,8880,3031,2873,1663,-2540
203,-3970,18586,-2872,9546,2709,2972,1619,-2529
-189,-3396,16810,-2058,9591,2049,3091,1595,-2497
83,-2471,15970,-3437,8652,3221,3221,1526,-2465
520,-2891,14240,-3075,7992,3700,3411,1461,-2357
300,-3340,11967,-2702,8437,2197,3486,1443,-2316
676,-3005,10429,-3095,7556,1568,3609,1371,-2296
1182,-3027,9390,-3287,5021,2479,3650,1314,-2257
2448,-2741,8481,-3162,4166,2887,3740,1280,-2250
3027,-2068,8335,-3779,3701,1191,3756,1198,-2217
4332,-1453,9063,-3418,2304,1283,3812,1180,-2207
5203,-1715,9514,-2457,1888,1808,3838,1152,-2252
4107,-1676,10228,-781,1977,-250,3834,1149,-2175
5598,-725,9877,-542,-401,993,3833,1147,-2169
5377,-1269,10289,77,-647,1213,3804,1145,-2225
