-8442,-1539,24742,-2128,-1525,-3314,2469,1751,-2277
5429,-4534,19006,-2021,5128,-412,2399,1731,-2320
6077,-3542,20452,-2037,8290,-1447,2599,1628,-2273
6100,-3817,20945,-2633,9882,-748,2759,1564,-2249
6239,-4144,20220,-1847,11392,2967,2876,1521,-2276
7163,-3026,18822,-2334,10699,3847,3096,1470,-2238
7118,-3059,17821,-3152,10499,3783,3340,1389,-2190
7292,-3210,17441,-1341,10846,2744,3581,1322,-2118
7615,-2638,17130,-667,10473,2404,3711,1301,-1980
7717,-2653,16149,-940,11211,2719,3953,1239,-1899
7907,-2875,14725,-433,10710,2634,4137,1205,-1773
7773,-2904,13923,549,10982,2782,4297,1152,-1640
8034,-2223,12557,-424,11203,3730,4382,1157,-1559
8087,-2244,10318,-756,10634,4217,4607,1058,-1422
8338,-1049,9452,-1124,9833,3550,4747,969,-1220
8894,-999,7757,-1615,8395,3793,4828,884,-1061
9059,42,6801,-964,7171,4140,5003,808,-983
9672,755,5688,-993,5100,4244,5075,705,-867
9394,1196,5094,-429,3325,2193,5153,613,-808
8680,482,4648,2521,860,3520,5160,597,-780
8809,596,4427,3246,533,1687,5150,577,-743
8481,1346,4844,2816,-3175,1163,5183,563,-740
10289,1310,4782,4670,-3674,-858,5058,649,-792
