705,2317,11292,1983,-3965,-5839,3052,1104,-2298
7803,-2144,20123,-3080,4560,-692,2939,1040,-2349
8923,-1679,21115,-2448,4714,1282,3001,1004,-2379
8468,-1805,19226,-3411,6342,3023,3125,926,-2374
6802,-2026,19463,-1063,8548,1640,3342,850,-2320
6716,-1370,19303,-961,10168,1390,3525,833,-2265
8111,-534,18744,-205,12389,986,3713,795,-2143
8303,-640,17832,-81,14138,1393,3967,768,-2027
8257,-507,15575,5,14709,1662,4190,744,-1878
8428,-392,13296,111,14249,1193,4451,734,-1665
8790,-298,11085,623,13834,1179,4729,713,-1381
8739,-102,9480,1262,13036,1564,4912,699,-1178
9184,879,7906,423,10701,1332,5054,706,-959
9224,711,5394,529,8919,870,5156,683,-766
9154,634,4897,1496,7634,-101,5272,680,-647
7702,-528,4310,1157,5855,-1199,5302,683,-434
11020,1914,-276,1716,4186,-7654,5312,804,-337
