-6633,-9002,5188,137,282,1348,2044,1888,-2736
2569,-8418,15312,219,-507,2023,1960,1991,-2685
2760,-7015,15836,-961,34,3626,2025,1983,-2668
2192,-8522,15823,-1429,652,6438,2144,1877,-2707
-945,-8750,11587,1365,-2251,8465,2343,1748,-2726
1922,-6965,16467,3483,117,10562,2470,1719,-2695
1599,-6879,15684,3009,802,11301,2666,1778,-2622
114,-6573,14914,3882,228,12129,2799,1774,-2577
-653,-5721,14631,4093,-1437,14581,2924,1763,-2559
-668,-4719,15298,4643,-2866,15835,3047,1778,-2465
22,-3239,15297,6946,-2441,13901,3176,1747,-2448
-1295,-2684,15206,5258,-2199,13269,3278,1761,-2399
-648,-2862,15602,6017,-3513,13801,3403,1738,-2316
-578,-1863,15415,6732,-3764,12155,3479,1749,-2298
-1035,-1556,15727,5182,-4414,11886,3513,1750,-2321
442,-1085,16246,6103,-4382,11119,3609,1683,-2310
436,-512,15589,1821,-3629,9479,3632,1694,-2296
653,-2411,16200,1189,-3848,9045,3683,1567,-2280
1068,-2144,15917,2701,-3655,7088,3717,1508,-2314
1260,-2951,15707,2850,-3559,6219,3681,1489,-2334
814,-3344,15040,3455,-3352,4776,3674,1508,-2293
1776,-3067,16041,631,-3773,4892,3651,1494,-2358
1566,-3316,15878,480,-2968,4649,3638,1477,-2378
1446,-3009,16351,40,-2564,3623,3571,1446,-2407
1202,-2665,16316,-850,-1855,3692,3540,1457,-2413
1432,-3099,16538,-1135,-1495,2586,3525,1443,-2432
12495,2064,21529,-538,-583,1611,3471,1399,-2481
