27605,-15707,-1544,2123,1523,-1924,3270,3352,1162
8225,-14656,2310,-3517,331,3110,3282,3365,1213
7983,-14240,1448,-1497,487,2747,3366,3351,1175
7172,-12934,2002,130,-1641,1162,3409,3308,1119
7502,-13278,1066,-391,39,-588,3464,3256,1110
7421,-11369,2180,-652,409,-1107,3445,3330,1100
6300,-11879,1545,-937,-619,-1743,3401,3321,1045
6208,-10047,2067,-2920,-2110,-1288,3403,3363,1048
4543,-11498,1180,-2714,-2600,-2614,3375,3382,921
5959,-10446,4097,-3270,-3270,-3267,3316,3386,834
4454,-11488,4021,-5319,-4917,-2805,3242,3443,693
4796,-11566,4851,-2642,-4531,-5460,3151,3469,552
5228,-12684,7540,-5100,-5414,-5140,3010,3527,469
4037,-14385,6843,-5490,-5894,-3646,2885,3510,267
4938,-14857,8839,-4631,-5294,-5755,2759,3512,112
3769,-15829,8877,-4206,-4786,-4333,2629,3492,-56
-44,-17753,8877,-2475,-4372,-7554,2456,3504,-139
