32002,-1053,5982,1156,-819,1475,5467,837,-298
10608,957,4635,-2704,-2673,-143,5474,692,-429
13498,1256,6249,-576,-3541,-948,5453,686,-472
13962,912,8286,-651,-3484,-324,5419,701,-556
14321,983,8807,-545,-3879,-253,5386,724,-676
12926,1338,8689,-421,-3675,-247,5355,655,-765
11916,1058,8551,-596,-3958,-1785,5320,662,-819
11104,847,8114,189,-4838,-1400,5225,754,-892
10169,417,8636,1547,-5609,-2621,5193,788,-1028
11013,1281,10974,788,-7081,-3082,5081,832,-1157
10610,786,10029,-971,-7816,-1997,4968,871,-1223
9399,177,10609,-237,-9217,-286,4776,880,-1434
9215,-542,11722,-399,-10413,405,4651,893,-1528
7879,-108,12470,201,-10198,2321,4461,870,-1729
5632,-362,14147,2044,-10703,1554,4323,862,-1838
6350,600,15968,2110,-9857,-1704,4068,876,-1985
292,-2655,19342,2028,-11163,-1600,3887,934,-2111
