-15969,4179,-1813,326,92,72,-4451,767,-10176

-31876,8382,-3610,646,178,153,-8864,1371,-20309

17742,12565,-5383,948,282,246,-13268,1890,-30480

1763,16761,-7092,1253,396,316,-17669,2470,24973

-14241,20948,-8928,1532,503,392,-22101,2975,14815

-30178,25134,-10785,1816,609,486,-26535,3520,4634

19404,29334,-12531,2132,714,567,-30912,4050,-5501

3395,-32047,-14303,2430,810,645,30202,4571,-15641

-12560,-27849,-16084,2753,911,739,25820,5124,-25818

-28560,-23661,-17907,3060,1036,830,21397,5651,29526

20987,-19470,-19647,3389,1127,916,17016,6276,19378

5017,-15297,-21382,3702,1208,1012,12579,6831,9204

-10927,-11108,-23148,4011,1260,1098,8173,7444,-891

-26933,-6934,-24939,4292,1343,1195,3784,7975,-11048

22642,-2734,-26720,4621,1451,1274,-630,8519,-21194

6748,1435,-28468,4935,1545,1359,-5043,8981,-31318

-9225,5620,-30263,5258,1647,1433,-9432,9507,24006

-25188,9820,-32146,5556,1756,1510,-13813,10036,13833

24393,13992,31682,5880,1877,1595,-18196,10491,3671

8388,18163,29891,6195,1968,1680,-22573,11041,-6466

-7560,22346,28214,6490,2071,1776,-27019,11576,-16667

-23503,26520,26412,6771,2150,1861,-31417,12119,-26746

26063,30711,24558,7096,2225,1946,29678,12576,28675

10074,-30647,22801,7413,2325,2024,25271,13125,18533

-5887,-26468,21050,7713,2411,2100,20848,13654,8364

-21883,-22265,19243,8051,2471,2185,16405,14194,-1723

27686,-18100,17499,8386,2574,2281,12014,14645,-11908

11725,-13935,15780,8679,2672,2362,7675,15177,-22138

-4236,-9756,13964,9001,2762,2461,3265,15703,-32323

-20183,-5591,12214,9314,2861,2548,-1152,16260,23090

29382,-1378,10442,9623,2988,2631,-5562,16801,12985

13411,2789,8655,9918,3080,2735,-9966,17345,2798

-2574,6954,6874,10246,3182,2817,-14385,17951,-7417

-18502,11129,5091,10575,3274,2904,-18814,18479,-17624

31060,15305,3338,10902,3380,2986,-23221,19009,-27776

15093,19494,1561,11191,3473,3093,-27617,19531,27614

-909,23666,-205,11503,3555,3174,-32024,20164,17486

-16935,27841,-1970,11796,3653,3249,29053,20662,7283

32646,32013,-3986,12102,3752,3327,24661,21170,-2918

16487,-29257,-5764,12403,3481,3343,20244,21582,-13126

429,-25039,-7672,12747,3730,3452,15817,22143,-23311

-15533,-20860,-9447,13053,3785,3533,11369,22657,32063

-31520,-16688,-11227,13323,3849,3603,6969,23168,21901

18044,-12536,-13027,13610,3982,3701,2553,23574,11718

2099,-8338,-14768,13910,4070,3786,-1842,24058,1522

-13838,-4180,-16536,14205,4156,3866,-6307,24570,-8625

-29795,5,-18377,14501,4225,3958,-10676,25116,-18738

19761,4169,-20176,14826,4315,4026,-15055,25562,-28852

3814,8355,-22020,15161,4430,4117,-19451,26079,26560

-12173,12532,-23776,15455,4513,4189,-23894,26605,16457

-28132,16725,-25814,15757,4615,4274,-28243,27119,6320

21419,20916,-27611,16069,4701,4380,-32636,27646,-3822

5470,25106,-29439,16384,4804,4466,28532,28129,-13920

-10545,29273,-31179,16693,4895,4551,24115,28742,-24043

-26535,-32079,32585,17022,4976,4633,19714,29263,31342

23042,-27932,30804,17342,5065,4730,15337,29768,21277

7020,-23723,29015,17654,5170,4838,10973,30291,11148

-8928,-19553,27281,17982,5281,4914,6546,30890,999

-24873,-15379,25271,18296,5341,5009,2115,31409,-9089

24741,-11198,23476,18637,5426,5071,-2265,31937,-19154

8728,-7047,21662,18915,5539,5155,-6666,32367,-29308

-7213,-2870,19897,19231,5624,5221,-11079,-32591,26065

-23206,1307,18135,19572,5726,5316,-15529,-32040,15945

26361,5487,16328,19846,5826,5404,-19903,-31517,5874

10418,9648,14540,20123,5927,5502,-24314,-31072,-4222

-5576,13827,12758,20445,6005,5575,-28705,-30556,-14349

-21562,18020,10935,20752,6087,5649,32391,-29998,-24475

27993,22191,9136,21063,6182,5735,27996,-29466,30940

12014,26351,7344,21376,6276,5833,23618,-29034,20778

-3940,30521,5554,21680,6359,5929,19287,-28524,10604

-19912,-30838,3785,21973,6478,6018,14876,-28009,464

29608,-26656,1937,22299,6584,6096,10502,-27496,-9696

13616,-22472,123,22657,6677,6179,6117,-26953,-19818

-2365,-18288,-1672,22951,6777,6262,1689,-26436,-29974

-18299,-14094,-3450,23245,6866,6359,-2688,-25797,25419

31264,-9910,-5244,23562,6968,6457,-7112,-25256,15275

15309,-5730,-7014,23892,7081,6556,-11519,-24722,5124

-699,-1552,-8818,24224,7189,6646,-15939,-24157,-5006

-16682,2595,-10638,24555,7284,6723,-20338,-23505,-15140

-32661,6786,-12464,24853,7405,6799,-24765,-22908,-25305

16876,10947,-14257,25150,7530,6880,-29170,-22352,30087

862,15077,-16038,25454,7642,6971,31989,-22080,19910

-15136,19269,-17767,25761,7736,7051,27593,-21474,9719

-31174,23460,-19547,26074,7839,7137,23223,-20951,-429

18394,27645,-21361,26414,7927,7226,18842,-20471,-10561

2412,31810,-23160,26741,8027,7329,14451,-20207,-20692

-13576,-29524,-24938,27058,8114,7411,10069,-19684,-30881

-29514,-25346,-26700,27370,8225,7490,5640,-19173,24532

20042,-21149,-28518,27663,8344,7561,1279,-18667,14400

4079,-16956,-30331,27988,8425,7652,-3120,-18248,4196

-11864,-12743,-32128,28320,8514,7743,-7492,-17718,-6037

-27800,-8562,31604,28628,8614,7852,-11852,-17211,-16222

21754,-4402,29779,28944,8726,7943,-16245,-16676,-26381

5796,-217,28014,29227,8815,8035,-20648,-16156,28995

-10203,3946,26257,29523,8939,8144,-25028,-15623,18821

-26168,8122,24478,29831,9034,8237,-29416,-15013,8690

23402,12293,22695,30113,9151,8318,31721,-14496,-1467

6887,16541,20938,30280,9521,8381,27331,-13949,-11616

-9007,20763,19122,30563,9494,8425,22962,-13409,-21786

-25015,24949,17318,30900,9497,8504,18582,-12795,-31962

24535,29133,15442,31228,9660,8604,14183,-12215,23355

8508,-32237,13592,31558,9699,8707,9807,-11661,13158

-7453,-28033,11790,31897,9703,8778,5425,-11104,2974

-23444,-23840,9988,32218,9856,8873,1031,-10491,-7170

26123,-19671,8187,32533,9937,8946,-3382,-9993,-17305

10070,-15493,6379,-32697,10040,9020,-7786,-9477,-27401

-5927,-11305,4551,-32370,10131,9100,-12163,-8955,27944

-21931,-7142,2785,-32056,10213,9158,-16582,-8425,17750

27625,-2953,994,-31734,10314,9246,-21042,-7897,7594

11671,1209,-861,-31422,10390,9332,-25433,-7345,-2576

-4300,5383,-2651,-31102,10505,9431,-29835,-6718,-12730

-20248,9526,-4537,-30774,10594,9501,31285,-6157,-22915

29298,13689,-6368,-30436,10704,9581,26919,-5619,32432

13318,17878,-8135,-30126,10843,9661,22560,-5081,22180

-2642,22050,-9923,-29833,10930,9745,18175,-4472,12011

-18604,26258,-11778,-29516,11030,9831,13779,-3955,1827

30958,30436,-13558,-29199,11129,9927,9398,-3450,-8331

14961,-30933,-15345,-28880,11213,10009,5027,-2949,-18532

-991,-26758,-17115,-28570,11305,10104,646,-2458,-28706

-16990,-22605,-18874,-28271,11402,10190,-3763,-1919,26673

32600,-18425,-20728,-27945,11502,10272,-8127,-1482,16500

16620,-14243,-22489,-27655,11596,10364,-12485,-974,6315

659,-10079,-24292,-27346,11724,10453,-16897,-453,-3940

-15343,-5887,-26090,-27022,11822,10534,-21318,92,-14084

-31290,-1755,-27904,-26707,11940,10611,-25706,539,-24220

18233,2461,-29699,-26370,12031,10695,-30066,1078,31203

2229,6632,-31537,-26049,12120,10783,31096,1619,21059

