-5147,-3559,16119,791,-3592,1467,2161,1773,-2347
1179,-4160,18461,-947,3034,1209,2193,1739,-2375
1823,-3928,18831,-1962,4359,1495,2338,1700,-2380
2578,-2848,19496,-1542,4987,1567,2449,1655,-2371
2167,-2897,19341,-2849,4269,3135,2538,1617,-2388
2847,-3570,19224,-1972,5571,2694,2671,1564,-2417
2847,-3299,19681,-1805,7875,2219,2851,1495,-2358
2882,-4215,19064,-1857,8725,2719,3068,1440,-2355
3115,-3779,18888,-1996,9922,2470,3257,1410,-2381
4109,-3741,17786,-2289,10700,1685,3492,1340,-2254
4682,-3442,16436,-1179,11309,1993,3757,1282,-2119
4975,-2879,15370,-1169,11719,2163,3964,1208,-2013
5720,-2279,14089,-2270,11139,2320,4177,1184,-1927
6273,-2602,12674,-2367,11343,1620,4356,1112,-1788
6651,-2133,11480,-2110,10555,1843,4616,1018,-1591
6810,-1631,10566,-1646,9391,2152,4755,963,-1418
6827,-747,9969,-1787,7211,3516,4866,908,-1349
7474,-332,7257,-189,3897,4911,4971,837,-1255
