2329,2361,1676,1070,-1007,3444,5072,1155,-343
11425,-424,5369,816,-3055,-227,4993,1130,-432
11161,87,6455,4142,-4290,-235,5125,971,-508
10878,1079,7405,1771,-2521,-1638,5197,885,-546
11057,379,7286,-348,-4209,-734,5226,840,-579
10530,-920,6211,802,-6103,-767,5205,847,-648
10041,-226,6773,1346,-6717,-1270,5157,871,-746
9218,-433,7485,518,-7699,-949,5058,890,-855
8633,-308,7899,662,-8701,-1418,4960,921,-999
7978,-771,8543,421,-9969,-2335,4873,948,-1187
7427,-1681,9477,1697,-10507,-3447,4715,996,-1349
6612,-2291,11098,271,-11994,-3974,4584,1076,-1513
6641,-2564,13366,3281,-12420,-3330,4369,1154,-1739
6868,-2963,14368,4015,-10490,-6160,4171,1272,-1806
7059,-2110,17105,1798,-11421,-2929,3912,1370,-1870
7069,-3016,18296,-1609,-9677,-2882,3750,1379,-1980
5980,-3039,19550,-1675,-9132,-2571,3579,1362,-2082
5603,-3227,19138,1268,-8422,-2544,3402,1397,-2184
5000,-2900,19690,2109,-7619,-3797,3244,1455,-2241
3797,-3008,21520,1584,-8018,-1462,3047,1531,-2278
4973,-2359,19629,-2595,-7321,-3210,2681,1717,-2291
