1356,-1172,11798,-317,-2253,-2470,2632,1694,-2263
2084,-4898,15599,822,274,-2183,2546,1738,-2214
1492,-5613,15872,2279,-100,-1234,2571,1734,-2230
362,-5237,14267,3285,-2245,-377,2538,1750,-2189
2401,-5016,17155,876,461,92,2533,1770,-2172
3317,-5430,17890,71,1683,-303,2554,1768,-2169
4764,-5475,18691,877,2143,470,2589,1781,-2190
5605,-6044,19742,750,3532,224,2629,1815,-2161
6544,-5955,20676,214,5147,706,2680,1802,-2129
7125,-6097,21326,-335,7204,1920,2786,1797,-2089
6983,-6258,21370,-493,8981,2449,2938,1803,-2130
5581,-6458,18578,-995,11879,3877,3390,1702,-1977
5219,-6484,17239,-167,12675,3474,3580,1677,-1830
4973,-6112,15766,92,12851,3675,3829,1660,-1760
4870,-5725,14553,204,12217,4837,3973,1631,-1672
5003,-5515,13206,586,11647,4726,4125,1562,-1594
5386,-5039,11784,839,10646,4290,4267,1553,-1485
6235,-4415,11092,1199,9897,4864,4432,1498,-1324
6889,-3980,10332,1621,9207,4810,4564,1479,-1264
7420,-3179,9740,1618,8336,4405,4675,1420,-1135
8154,-3183,8730,2313,6618,6053,4767,1414,-1037
8083,-3142,7963,2893,6359,5864,4865,1338,-935
8595,-2357,7537,2521,5460,5424,4950,1305,-837
7889,-2720,6861,1836,4920,4406,4992,1238,-723
7756,-1801,6384,980,3455,3355,5066,1170,-638
7623,-1930,5543,256,1653,3973,5137,1116,-603
3131,-4325,-2045,1127,-30,2897,5078,1101,-579
