1279,1900,17803,126,-407,458,2042,2137,-2600
1396,-3025,15461,-2335,183,567,2117,2044,-2625
1058,-4647,15387,570,-1785,535,2184,1991,-2668
2361,-3168,16149,3545,-2731,-393,2218,1947,-2617
2065,-1919,17867,2868,-2703,947,2165,1990,-2602
1546,-3125,18379,-1054,-1772,613,2202,2001,-2584
2598,-3897,18442,-1896,-3542,-493,2198,1919,-2593
3802,-3130,20360,-602,-4405,-1568,2183,1898,-2609
5867,-1713,23327,-338,-3631,-2146,2105,1882,-2622
5428,-3205,26522,-923,-304,-1387,1998,1914,-2597
3400,-4442,26014,-583,1840,-1884,2027,1891,-2607
2407,-4224,25752,587,3550,-1922,2029,1835,-2596
1883,-4849,25033,1477,4607,-384,2118,1835,-2610
1199,-2605,25513,2570,5190,1431,2201,1864,-2600
800,-4833,24149,948,7407,2691,2220,1905,-2568
-234,-6434,21296,51,10854,1559,2348,1943,-2544
-2002,-6838,18999,2185,13352,1673,2499,1943,-2506
-2334,-5778,16156,2055,12210,3822,2687,1987,-2438
-1953,-4214,13575,1147,9884,8011,2871,1975,-2402
-1310,-4280,10656,-578,8478,9004,3026,1948,-2311
49,-3075,9327,-2485,8618,8315,3188,1871,-2321
-23,-3722,7550,-3118,10515,6160,3439,1736,-2195
1243,-1297,5808,-1743,10288,4743,3600,1663,-2204
1697,-912,4062,-2097,7540,5327,3738,1598,-2079
3366,244,2431,-3167,5007,5620,3821,1577,-2082
3655,0,2550,-5216,3246,4291,3902,1515,-2044
4314,-948,3499,-5472,2168,2174,3946,1396,-2044
4791,-47,4379,-3851,652,2479,3968,1345,-2081
6303,1644,5912,-4991,-723,3345,3979,1273,-2084
6538,-518,7496,-3798,-1695,3203,3908,1299,-2107
