-2294,-1610,14659,-3410,951,1199,2385,1931,-2178
3631,-5215,19807,-2230,7215,-101,2501,1986,-2086
4184,-5489,20443,-1646,8376,360,2756,1832,-2118
4043,-5631,20723,1914,7532,111,2907,1781,-2090
4423,-5421,20306,-1229,11333,636,3069,1710,-1979
4638,-4994,18764,-2426,12303,2379,3407,1638,-1926
5022,-5359,16695,-2386,11164,2748,3596,1579,-1862
6039,-3879,15601,-2515,11009,2228,3743,1534,-1745
6325,-3592,14712,-3769,11397,2425,3970,1448,-1644
6195,-4241,13082,-2560,10586,2571,4097,1412,-1550
6641,-3237,12029,-2210,10110,1463,4250,1325,-1425
6629,-2874,10625,-2935,9857,1789,4380,1234,-1311
6608,-2331,9048,-2446,8639,1276,4531,1182,-1177
6343,-2087,7303,-2805,7136,1023,4624,1121,-1124
5550,-2523,5604,-1689,5887,434,4722,1075,-1048
5848,-1809,4578,-908,3417,343,4790,1055,-959
6351,-1179,5123,-1066,951,1349,4794,1041,-974
7232,-1167,5643,-553,469,121,4824,983,-933
7562,-817,6463,317,-816,-248,4832,950,-940
8072,-831,6848,583,-2538,2,4808,943,-972
8798,140,7810,-210,-4306,125,4780,963,-978
11055,-180,8489,57,-7260,1351,4677,1030,-1098
