-6094,-11311,9007,1948,-2343,1071,1706,2232,-2607
-537,-4071,17595,146,-1538,841,1649,2321,-2594
-98,-5057,19228,2180,-198,1419,1749,2194,-2572
66,-3779,20167,-568,3852,25,1755,2217,-2581
137,-5501,20212,-1218,6194,308,1842,2222,-2584
9,-5493,20999,-56,6623,1616,1975,2177,-2569
895,-5308,20161,-2366,6589,2207,2169,2170,-2612
1074,-5886,19478,-3139,7361,1975,2301,2103,-2574
1365,-5773,18755,-639,8777,1272,2500,1994,-2584
1928,-5070,18595,-1151,9951,1169,2621,1984,-2547
2505,-4913,17675,-1583,10686,2010,2839,1943,-2455
2668,-4567,16564,-2566,9997,2814,3016,1868,-2401
2861,-4945,15370,-2234,10734,2927,3244,1811,-2324
3188,-4464,14315,-1388,11082,2329,3461,1737,-2212
3997,-3055,13449,-1811,10162,3126,3590,1700,-2183
4718,-3025,11587,-1700,9539,3019,3752,1624,-2007
5030,-2612,10763,-1253,9129,2494,3894,1565,-1867
5575,-1664,9627,-2002,7132,2413,4049,1520,-1879
5795,-1745,8746,-2925,5724,3004,4096,1511,-1829
5264,-1176,7995,-1926,3503,3354,4161,1450,-1738
