6694,20437,5972,4977,-3119,521,4185,-2613,-439
7295,15753,8400,6160,2841,-10600,4623,-2512,-744
7569,15352,8155,4914,3158,-10198,4762,-2306,-812
7863,13360,7746,2566,3072,-10732,4885,-2112,-760
8435,11806,7196,2442,1786,-11325,4971,-1971,-744
8922,9764,6944,3021,3901,-13550,5056,-1737,-724
9711,8804,6848,5818,3925,-16861,5157,-1416,-649
10475,7454,6715,6178,4716,-21518,5220,-1124,-647
11650,5233,5926,7786,5383,-24683,5336,-661,-568
12015,2131,5433,10964,7290,-29190,5424,-85,-475
11655,165,5035,10989,8076,-32136,5383,627,-278
10453,-3414,3147,9798,7298,-32438,5132,1325,-91
9616,-4857,3069,8019,5111,-30942,4910,1770,65
8706,-7205,1527,6124,1340,-26628,4502,2251,206
7749,-9305,2981,6037,-3398,-22230,4089,2649,320
8479,-10810,2855,3597,-2483,-21791,3817,2900,306
8505,-13128,3635,2259,-2605,-19103,3423,3159,321
7399,-14464,3621,2510,-1965,-18813,2934,3446,340
8225,-15685,3100,1275,-1481,-15911,2394,3715,385
