71,11677,8249,4246,-1217,18275,4047,-2527,-1332
-854,9893,28431,6586,142,2018,3586,-2628,-1538
1052,17256,14735,3569,1733,1397,3533,-2591,-1572
-824,16440,17064,3588,3215,-1666,3571,-2554,-1553
-829,15634,17069,282,3725,-6358,3638,-2498,-1580
-76,13537,15076,-3096,4127,-10704,3694,-2490,-1509
1346,11482,12151,-2871,5514,-13367,3851,-2430,-1507
2091,10377,11786,-1137,7379,-15269,4110,-2319,-1409
3059,9490,11878,-74,8827,-17999,4272,-2197,-1313
4301,9573,10633,626,10743,-20160,4507,-2033,-1250
2392,5048,9820,2297,13143,-25870,4737,-1812,-1136
3697,3349,7915,4796,15286,-32768,5137,-1271,-892
6976,-3336,7198,6982,16476,-32768,5345,-638,-753
18994,1246,5776,5879,23702,-32768,5449,171,-486
13449,-712,9267,5817,23626,-32768,5388,920,-179
10844,-5459,4711,1492,15131,-32768,5179,1564,73
8799,-9910,1257,5368,9924,-32768,4838,2078,217
10995,-9894,513,7972,10605,-32768,4442,2545,393
7349,-10375,4743,6598,11065,-32768,4008,2913,508
5448,-11742,4582,1610,8955,-32768,3532,3193,643
3537,-12324,2835,-789,8455,-32768,3022,3380,680
