5761,12662,10336,3567,-5918,7775,5045,-1770,-1014
9515,14321,14146,1338,385,901,4782,-1952,-1238
9413,13088,13605,2290,1482,293,4792,-1909,-1203
7441,11797,13567,764,2092,-2804,4773,-1851,-1232
7460,11602,12881,-1869,2943,-6246,4847,-1830,-1212
7790,10856,12465,-2124,4070,-6777,4918,-1780,-1143
7126,9857,12434,-1944,4538,-8218,5002,-1701,-1064
7648,9929,11464,-2511,6362,-10523,5150,-1586,-947
7354,8754,10727,-352,9449,-15581,5232,-1453,-860
9353,9290,11534,-1351,11235,-19362,5483,-1143,-691
10001,6649,9646,-2796,12141,-22205,5651,-753,-453
11105,4401,8565,-4257,13387,-23838,5747,-313,-184
11165,1714,5561,-5025,11550,-25929,5760,17,-2
13298,-1023,4630,-2642,7862,-25332,5696,572,162
16283,-94,5972,-1442,6027,-14532,5590,1034,236
10957,-4185,4019,-3734,4746,-9310,5507,1186,323
8532,-7811,-1605,2789,8962,-16861,5460,1382,422
9562,-5161,4677,6388,15462,-28032,5208,1797,663
8717,-10208,247,3151,18721,-32768,4797,2330,956
8914,-13164,-1773,7510,21891,-32768,4323,2710,1165
8292,-8441,4016,2243,21697,-32768,3469,3148,1488
