3825,17274,11781,3309,3459,1933,3749,-2429,-1545
2943,14742,12793,5382,4060,-3128,3826,-2245,-1648
2861,12012,9372,4404,4417,-4854,3933,-2149,-1698
2834,9986,10388,11184,7352,-11096,4069,-1937,-1697
4271,10455,11842,12533,6571,-15489,4254,-1627,-1710
6349,8791,11954,13859,5674,-16879,4408,-1353,-1714
6842,6017,11908,15769,6796,-17418,4567,-884,-1679
7134,3009,12466,18213,7664,-21191,4702,-312,-1617
9210,1144,11911,20432,8143,-23265,4794,130,-1560
10126,-1178,11562,22369,10328,-23291,4762,792,-1357
9215,-2846,12542,21996,10156,-21779,4702,1443,-985
8198,-5090,10489,17785,8146,-21430,4548,2031,-657
8636,-7550,6753,15039,6557,-20334,4315,2465,-379
7341,-9548,5297,17153,7083,-18375,4099,2696,-153
5264,-8903,6962,14826,5814,-17837,3830,2966,208
5371,-9770,5977,7142,6297,-17896,3518,3223,496
4143,-12138,4338,1221,4571,-13630,3209,3328,567
2763,-15470,4541,1333,3144,-12935,3012,3404,580
