12088,10760,7201,-5304,-5561,16457,5065,-2582,157
2578,17780,6302,3,3114,-5180,4642,-3038,156
4487,16112,5011,-1177,3154,-8291,4765,-2932,162
5789,12364,4015,-421,1824,-13363,4898,-2780,278
7708,11059,3329,1532,1759,-19437,5184,-2442,277
8355,8296,2759,2070,2487,-25249,5422,-2016,289
10496,4298,2227,5245,4772,-32768,5598,-1442,377
15474,1299,2330,5472,5133,-32768,5770,-226,412
17522,-1841,1729,8654,4703,-32768,5602,712,542
18569,-935,2499,9653,1990,-27820,5155,1669,695
16429,-6999,1560,1857,1417,-16501,4898,2093,763
11351,-12239,-86,5043,3852,-20943,4555,2442,924
8073,-16452,-2863,11836,4391,-27831,4134,2745,1076
9848,-13737,1312,14130,6479,-32768,3545,3060,1366
