3222,14752,8013,2579,688,-4108,3539,-2281,-1132
5664,13529,9095,4026,3178,-9746,4029,-2057,-1277
6293,12026,8851,3660,2807,-10687,4161,-1903,-1283
7685,11022,8369,5708,5773,-14645,4408,-1595,-1258
8895,10086,8816,5806,6710,-15983,4567,-1293,-1166
10094,7520,8129,5357,7975,-18483,4758,-993,-1120
11504,5615,7873,7700,7724,-21711,4950,-445,-934
12879,3180,7496,11041,6894,-23858,5006,93,-809
13578,653,6975,13471,5164,-25059,4944,884,-667
13477,-1549,7057,11720,2963,-24009,4745,1451,-493
12835,-4258,6511,11198,-229,-21506,4499,1935,-365
11565,-5915,6839,7535,-3056,-19875,4088,2538,-234
11540,-8152,6265,6028,-4506,-15752,3682,2901,-221
