-82,9871,-3089,-4860,-3064,4528,4279,-1981,-1264
6577,12178,9709,1982,2104,-4995,4319,-2011,-1260
6941,11581,9279,496,2675,-4892,4491,-2023,-1277
7309,10987,9185,-14,1409,-3238,4593,-1973,-1263
7536,11112,8837,-1010,758,-2236,4606,-1942,-1242
7941,10956,8530,-639,2028,-4334,4652,-1896,-1151
8474,10375,8836,3744,4208,-10609,4692,-1765,-1195
9794,9655,8621,5031,6146,-15950,4889,-1479,-1095
11471,7572,8424,11184,8036,-24060,5060,-1087,-1048
12701,5755,9242,13733,9079,-29748,5220,-233,-874
12972,1920,7603,10891,7395,-28184,5190,465,-751
12945,-1105,6882,7877,5503,-24640,4922,1243,-516
12858,-3878,5982,4206,3389,-21281,4680,1732,-394
11980,-8443,5300,-1392,-1744,-5107,3940,2656,-332
