790,16548,4439,-124,-888,-2903,3218,-2911,-638
3292,13873,4946,8786,3338,-15329,3815,-2767,-730
5692,13348,5917,12192,4472,-21093,4115,-2455,-879
7087,11840,6157,10202,3421,-27375,4454,-2030,-919
9232,8913,6260,16227,968,-28961,4814,-1300,-1023
11174,6199,8044,18127,-972,-28251,4916,-608,-1062
12360,3023,9887,16527,-1203,-27540,4841,387,-1115
12929,-626,9230,11321,-757,-23229,4682,981,-1099
12059,-3882,9561,15450,-623,-23965,4417,1707,-928
11336,-6482,8986,15114,-1876,-20186,4130,2203,-788
10037,-8596,8693,12199,-3340,-15922,3727,2736,-592
9717,-10428,7982,8403,-4429,-8282,3321,3128,-459
