7334,14040,3328,-743,-2817,2862,4317,-2064,-378
6569,6770,7526,6025,1676,-6033,4485,-2142,-449
8546,12230,5848,7639,3337,-7701,4656,-2082,-544
8989,18131,5025,6460,2677,-7487,4773,-1936,-524
9650,11379,5588,3436,641,-3945,4848,-1785,-573
10075,9512,5057,6376,2026,-7056,4847,-1651,-621
11082,10607,6183,10511,4929,-14633,4929,-1408,-637
12298,8568,6457,11073,6871,-17768,5039,-1003,-588
13007,6350,6609,13071,8645,-23869,5179,-524,-486
13241,4287,5827,13206,8115,-27549,5217,115,-292
14010,1633,6396,11892,8265,-29300,5136,766,-137
13717,-871,4954,7987,5520,-27587,4947,1409,79
13556,-3538,3784,5550,2079,-22712,4668,1907,194
12755,-6140,3591,4360,964,-20537,4389,2330,290
12816,-7491,3438,2861,-1214,-18514,4165,2598,272
12237,-9008,3211,1766,-2106,-14684,3905,2883,300
12606,-8770,4047,2765,-2907,-8311,3524,3197,287
