-10449,-4600,20026,2011,-1846,3785,1704,1930,-2745
4205,-6721,14458,955,-969,4229,1798,1904,-2730
4295,-7593,14554,-182,404,4864,2051,1845,-2680
4362,-6458,14498,111,-445,7328,2178,1799,-2704
4195,-5557,15194,2914,-233,9226,2353,1843,-2665
4208,-4563,15122,4115,-788,11807,2602,1905,-2586
3998,-4710,14458,4381,-2021,12571,2873,2008,-2481
3978,-3157,15120,4624,-2214,12203,3174,1953,-2362
3658,-4827,14673,3930,-2428,10997,3491,1869,-2279
3255,-6454,15330,6800,-2539,11680,3662,1769,-2226
3902,-2156,16209,7748,-2575,13389,3882,1615,-2161
2992,-3515,14484,5628,-3163,11352,4066,1533,-2054
2819,-4183,14453,3918,-3995,12264,4161,1307,-2062
2720,-774,15329,4073,-6027,13545,4196,998,-2193
3698,-1196,16392,4266,-5766,8587,4014,874,-2282
