14607,753,1119,682,-4971,1954,5410,1020,48
18346,26,13641,199,-5420,633,5385,902,-281
15888,-53,7977,-429,-3209,203,5335,939,-363
14241,33,6006,-355,-2396,-831,5352,888,-437
12890,820,5173,-61,-3116,-1303,5317,884,-459
10844,871,4753,272,-5384,-2652,5260,919,-545
9652,477,5673,1121,-7021,-4219,5221,968,-627
9453,597,6612,921,-8240,-5080,5145,1052,-758
8812,289,7281,-656,-10270,-4480,5003,1141,-907
8850,424,9410,-3332,-12561,-3254,4920,1174,-1029
7651,-1304,10043,-5638,-14402,-823,4766,1173,-1311
6979,-1691,10825,-3201,-15058,-2048,4595,1149,-1524
7544,-1263,12335,-1454,-15499,-2413,4399,1120,-1712
7308,-1206,14114,-2504,-16089,-344,4174,1171,-1889
4136,-3331,11710,-740,-16042,333,3912,1090,-2120
3797,-2922,13695,3808,-15163,-2750,3717,1113,-2216
3087,248,16889,2655,-16934,-249,3427,1163,-2315
-577,-915,18229,-68,-19419,3710,3076,1205,-2388
-1955,-2989,21483,1563,-17726,-830,2698,1191,-2531
-1943,-2145,27436,714,-14776,-2676,2471,1246,-2489
