1003,5090,15425,3357,-2199,651,3805,777,-2380
1915,-2836,17419,-1795,3336,-745,3874,720,-2434
1525,-2274,17092,-868,3921,-2290,3994,621,-2366
1061,-2480,16834,-1620,3920,-2966,4067,590,-2357
1097,-2052,16375,-2531,3930,-4263,4123,607,-2340
988,-2170,15480,-582,4040,-6284,4149,644,-2293
1054,-1501,15965,-1815,4179,-8335,4198,702,-2274
1427,-1680,15965,-3391,4201,-8837,4231,749,-2226
1524,-1801,16265,-4700,4020,-10333,4262,842,-2163
1488,-2002,16395,-5465,4511,-12092,4287,875,-2134
922,-2244,15986,-6195,4897,-13490,4284,947,-2088
1011,-2641,14926,-6909,4036,-14480,4309,1013,-2085
787,-3543,15287,-7385,3758,-15089,4266,1073,-2080
647,-5098,14461,-6137,4062,-17340,4155,1182,-2099
1076,-5929,13721,-4853,3813,-18012,4064,1356,-2116
1267,-6634,13885,-5049,3230,-17934,3963,1492,-2090
1579,-7324,13330,-5139,3497,-18446,3870,1593,-2091
1920,-7414,12871,-3962,3164,-17559,3732,1697,-2101
3003,-7632,12440,-4152,2769,-18326,3568,1809,-2156
4158,-7723,12704,-5106,2330,-16784,3348,1919,-2154
4202,-7577,14281,-5850,831,-14214,3268,1944,-2233
5302,-7989,15694,-4687,-736,-10613,3070,1893,-2290
5199,-8289,15740,-3486,-183,-10154,2958,1899,-2364
4991,-7989,14917,-2705,-45,-8181,2822,1917,-2390
5389,-7811,13961,-1584,-1042,-4606,2736,1915,-2423
5038,-7443,14121,-1894,-1302,-5177,2663,1950,-2414
5426,-6389,13837,-1352,-2092,-3081,2557,1913,-2436
4959,-6731,13811,-72,-1939,-3327,2500,1959,-2468
