8918,-341,26026,356,-1499,1153,3748,1023,-2323
721,-2232,17908,-1338,848,-2792,3688,1070,-2361
1063,-2647,17819,-1147,1785,-4291,3776,993,-2308
-60,-4537,16473,-956,1881,-6014,3841,997,-2361
777,-2228,18229,-3068,4701,-8396,3851,1015,-2352
690,-2218,17716,-4078,5124,-9735,3883,1065,-2332
648,-3355,17014,-3445,5514,-10772,3917,1084,-2251
119,-3455,16623,-3715,6912,-13728,3940,1202,-2234
168,-4016,16065,-4281,6638,-12815,3965,1268,-2146
551,-4650,15831,-4609,6972,-14010,3957,1373,-2123
480,-5297,15180,-5356,7956,-14887,3970,1420,-2057
846,-5216,14585,-4615,7585,-14856,3929,1510,-1978
717,-5448,13883,-5900,8897,-16074,3909,1626,-2010
1018,-5362,12138,-5371,8162,-15975,3867,1732,-1942
1614,-5986,12444,-4298,7594,-17233,3811,1846,-1946
2119,-5705,13125,-4697,6400,-16849,3800,1931,-1963
1928,-6032,13591,-5118,4348,-14245,3683,2024,-1934
2100,-7162,14686,-5190,3396,-14110,3530,2085,-1944
2308,-7714,15100,-1654,1914,-11023,3406,2139,-1999
2929,-7919,13347,-1007,1997,-10658,3294,2228,-1968
3545,-6951,13476,-4110,1733,-10305,3150,2266,-2050
3937,-7879,12233,-3752,1231,-9978,3039,2277,-2088
3846,-8173,12126,-3662,659,-10213,2908,2281,-2129
4202,-9015,11704,-4029,-857,-8568,2761,2308,-2185
3947,-9651,12557,-3719,-1939,-7040,2614,2308,-2259
4515,-9418,13770,-3566,-2417,-5408,2492,2241,-2294
5245,-8702,13637,-967,-1755,-5666,2364,2252,-2351
