-8874,3544,25337,1122,-3987,2227,3828,1283,-2175
608,-2799,17460,-2098,1960,-5200,3661,1520,-2213
1162,-4347,17133,-2787,4468,-7738,3680,1484,-2144
-2838,-5550,16936,-1946,6315,-9897,3791,1493,-2143
311,-4207,17222,-2214,6665,-9348,3853,1513,-2085
670,-4191,16392,-3841,7272,-10934,3859,1521,-2012
428,-4237,15947,-4791,7304,-11799,3922,1556,-2026
-56,-3874,15568,-6793,6516,-12147,3946,1610,-1947
-70,-5996,15580,-8186,5294,-13018,3917,1643,-1988
-74,-6409,15856,-5408,5924,-15283,3857,1677,-2019
-290,-5434,15676,-5913,6266,-15533,3801,1740,-1951
-408,-6520,15033,-7910,5663,-14925,3734,1802,-1981
-197,-7045,14831,-6788,5472,-15999,3678,1855,-1985
117,-6480,14804,-6676,5107,-15855,3566,1883,-2033
962,-7253,14365,-7095,4461,-15644,3487,1954,-2049
1255,-8294,15235,-5710,4641,-16402,3352,1993,-2082
1756,-7643,15184,-5357,4506,-14962,3224,2043,-2063
1826,-6812,14962,-6872,4046,-12822,3197,2039,-2112
1918,-6561,13984,-7080,3710,-13206,3095,2005,-2148
1764,-6174,13424,-4474,3629,-14454,2996,1974,-2208
1957,-5500,12874,-4353,3648,-14548,2869,2002,-2257
1718,-6465,12581,-4917,2658,-13795,2773,2017,-2271
1834,-7938,12638,-4405,1459,-13534,2666,2008,-2347
2749,-8015,13326,-3468,-608,-10345,2522,2007,-2327
3362,-8830,13494,-3191,-1796,-8259,2432,1973,-2391
4640,-8795,13404,-2470,-1854,-6975,2259,1998,-2414
